city_town,ward,precinct,receiver,votes,office,district
Shrewsbury,-,1,Blanks,43,State Representative,Eleventh Worcester
Shrewsbury,-,1,Total Votes Cast,1789,State Representative,Eleventh Worcester
Shrewsbury,-,10,Hannah E. Kane,815,State Representative,Eleventh Worcester
Shrewsbury,-,10,Stephen Fishman,594,State Representative,Eleventh Worcester
Shrewsbury,-,10,All Others,0,State Representative,Eleventh Worcester
Shrewsbury,-,10,Blanks,48,State Representative,Eleventh Worcester
Shrewsbury,-,10,Total Votes Cast,1457,State Representative,Eleventh Worcester
Shrewsbury,-,2,Hannah E. Kane,828,State Representative,Eleventh Worcester
Shrewsbury,-,2,Stephen Fishman,558,State Representative,Eleventh Worcester
Shrewsbury,-,2,All Others,0,State Representative,Eleventh Worcester
Shrewsbury,-,2,Blanks,52,State Representative,Eleventh Worcester
Shrewsbury,-,2,Total Votes Cast,1438,State Representative,Eleventh Worcester
Shrewsbury,-,3,Hannah E. Kane,681,State Representative,Eleventh Worcester
Shrewsbury,-,3,Stephen Fishman,464,State Representative,Eleventh Worcester
Shrewsbury,-,3,All Others,0,State Representative,Eleventh Worcester
Shrewsbury,-,3,Blanks,27,State Representative,Eleventh Worcester
Shrewsbury,-,3,Total Votes Cast,1172,State Representative,Eleventh Worcester
Shrewsbury,-,4,Hannah E. Kane,905,State Representative,Eleventh Worcester
Shrewsbury,-,4,Stephen Fishman,631,State Representative,Eleventh Worcester
Shrewsbury,-,4,All Others,1,State Representative,Eleventh Worcester
Shrewsbury,-,4,Blanks,52,State Representative,Eleventh Worcester
Shrewsbury,-,4,Total Votes Cast,1589,State Representative,Eleventh Worcester
Shrewsbury,-,5,Hannah E. Kane,824,State Representative,Eleventh Worcester
Shrewsbury,-,5,Stephen Fishman,561,State Representative,Eleventh Worcester
Shrewsbury,-,5,All Others,1,State Representative,Eleventh Worcester
Shrewsbury,-,5,Blanks,34,State Representative,Eleventh Worcester
Shrewsbury,-,5,Total Votes Cast,1420,State Representative,Eleventh Worcester
Shrewsbury,-,6,Hannah E. Kane,825,State Representative,Eleventh Worcester
Shrewsbury,-,6,Stephen Fishman,623,State Representative,Eleventh Worcester
Shrewsbury,-,6,All Others,1,State Representative,Eleventh Worcester
Shrewsbury,-,6,Blanks,39,State Representative,Eleventh Worcester
Shrewsbury,-,6,Total Votes Cast,1488,State Representative,Eleventh Worcester
Shrewsbury,-,7,Hannah E. Kane,1048,State Representative,Eleventh Worcester
Shrewsbury,-,7,Stephen Fishman,692,State Representative,Eleventh Worcester
Shrewsbury,-,7,All Others,1,State Representative,Eleventh Worcester
Shrewsbury,-,7,Blanks,54,State Representative,Eleventh Worcester
Shrewsbury,-,7,Total Votes Cast,1795,State Representative,Eleventh Worcester
Shrewsbury,-,8,Hannah E. Kane,1115,State Representative,Eleventh Worcester
Shrewsbury,-,8,Stephen Fishman,740,State Representative,Eleventh Worcester
Shrewsbury,-,8,All Others,0,State Representative,Eleventh Worcester
Shrewsbury,-,8,Blanks,51,State Representative,Eleventh Worcester
Shrewsbury,-,8,Total Votes Cast,1906,State Representative,Eleventh Worcester
Shrewsbury,-,9,Hannah E. Kane,575,State Representative,Eleventh Worcester
Shrewsbury,-,9,Stephen Fishman,462,State Representative,Eleventh Worcester
Shrewsbury,-,9,All Others,0,State Representative,Eleventh Worcester
Shrewsbury,-,9,Blanks,24,State Representative,Eleventh Worcester
Shrewsbury,-,9,Total Votes Cast,1061,State Representative,Eleventh Worcester
Shutesbury,,,Aaron L. Saunders,900,State Representative,Seventh Hampden
Shutesbury,,,James Chip Harrington,137,State Representative,Seventh Hampden
Shutesbury,,,All Others,0,State Representative,Seventh Hampden
Shutesbury,,,Blanks,26,State Representative,Seventh Hampden
Shutesbury,,,Total Votes Cast,1063,State Representative,Seventh Hampden
Somerset,-,1,Patricia A. Haddad,961,State Representative,Fifth Bristol
Somerset,-,1,Justin Thurber,666,State Representative,Fifth Bristol
Somerset,-,1,All Others,0,State Representative,Fifth Bristol
Somerset,-,1,Blanks,26,State Representative,Fifth Bristol
Somerset,-,1,Total Votes Cast,1653,State Representative,Fifth Bristol
Somerset,-,2,Patricia A. Haddad,901,State Representative,Fifth Bristol
Somerset,-,2,Justin Thurber,662,State Representative,Fifth Bristol
Somerset,-,2,All Others,0,State Representative,Fifth Bristol
Somerset,-,2,Blanks,34,State Representative,Fifth Bristol
Somerset,-,2,Total Votes Cast,1597,State Representative,Fifth Bristol
Somerset,-,3,Patricia A. Haddad,928,State Representative,Fifth Bristol
Somerset,-,3,Justin Thurber,632,State Representative,Fifth Bristol
Somerset,-,3,All Others,0,State Representative,Fifth Bristol
Somerset,-,3,Blanks,30,State Representative,Fifth Bristol
Somerset,-,3,Total Votes Cast,1590,State Representative,Fifth Bristol
Somerset,-,4,Patricia A. Haddad,832,State Representative,Fifth Bristol
Somerset,-,4,Justin Thurber,613,State Representative,Fifth Bristol
Somerset,-,4,All Others,0,State Representative,Fifth Bristol
Somerset,-,4,Blanks,32,State Representative,Fifth Bristol
Somerset,-,4,Total Votes Cast,1477,State Representative,Fifth Bristol
Somerset,-,5,Patricia A. Haddad,706,State Representative,Fifth Bristol
Somerset,-,5,Justin Thurber,685,State Representative,Fifth Bristol
Somerset,-,5,All Others,0,State Representative,Fifth Bristol
Somerset,-,5,Blanks,33,State Representative,Fifth Bristol
Somerset,-,5,Total Votes Cast,1424,State Representative,Fifth Bristol
Somerville,1,1,Mike Connolly,658,State Representative,Twenty-Sixth Middlesex
Somerville,1,1,All Others,18,State Representative,Twenty-Sixth Middlesex
Somerville,1,1,Blanks,128,State Representative,Twenty-Sixth Middlesex
Somerville,1,1,Total Votes Cast,804,State Representative,Twenty-Sixth Middlesex
Somerville,1,2,Mike Connolly,471,State Representative,Twenty-Sixth Middlesex
Somerville,1,2,All Others,13,State Representative,Twenty-Sixth Middlesex
Somerville,1,2,Blanks,207,State Representative,Twenty-Sixth Middlesex
Somerville,1,2,Total Votes Cast,691,State Representative,Twenty-Sixth Middlesex
Somerville,1,3,Mike Connolly,423,State Representative,Twenty-Sixth Middlesex
Somerville,1,3,All Others,14,State Representative,Twenty-Sixth Middlesex
Somerville,1,3,Blanks,271,State Representative,Twenty-Sixth Middlesex
Somerville,1,3,Total Votes Cast,708,State Representative,Twenty-Sixth Middlesex
Somerville,1,4,Mike Connolly,376,State Representative,Twenty-Sixth Middlesex
Somerville,1,4,All Others,7,State Representative,Twenty-Sixth Middlesex
Somerville,1,4,Blanks,80,State Representative,Twenty-Sixth Middlesex
Somerville,1,4,Total Votes Cast,463,State Representative,Twenty-Sixth Middlesex
Somerville,1,4A,Erika Uyterhoeven,224,State Representative,Twenty-Seventh Middlesex
Somerville,1,4A,All Others,7,State Representative,Twenty-Seventh Middlesex
Somerville,1,4A,Blanks,37,State Representative,Twenty-Seventh Middlesex
Somerville,1,4A,Total Votes Cast,268,State Representative,Twenty-Seventh Middlesex
Somerville,2,1,Erika Uyterhoeven,561,State Representative,Twenty-Seventh Middlesex
Somerville,2,1,All Others,6,State Representative,Twenty-Seventh Middlesex
Somerville,2,1,Blanks,60,State Representative,Twenty-Seventh Middlesex
Somerville,2,1,Total Votes Cast,627,State Representative,Twenty-Seventh Middlesex
Somerville,2,1A,Mike Connolly,260,State Representative,Twenty-Sixth Middlesex
Somerville,2,1A,All Others,1,State Representative,Twenty-Sixth Middlesex
Somerville,2,1A,Blanks,38,State Representative,Twenty-Sixth Middlesex
Somerville,2,1A,Total Votes Cast,299,State Representative,Twenty-Sixth Middlesex
Somerville,2,2,Erika Uyterhoeven,904,State Representative,Twenty-Seventh Middlesex
Somerville,2,2,All Others,11,State Representative,Twenty-Seventh Middlesex
Somerville,2,2,Blanks,122,State Representative,Twenty-Seventh Middlesex
Somerville,2,2,Total Votes Cast,1037,State Representative,Twenty-Seventh Middlesex
Somerville,2,3,Erika Uyterhoeven,866,State Representative,Twenty-Seventh Middlesex
Somerville,2,3,All Others,10,State Representative,Twenty-Seventh Middlesex
Somerville,2,3,Blanks,116,State Representative,Twenty-Seventh Middlesex
Somerville,2,3,Total Votes Cast,992,State Representative,Twenty-Seventh Middlesex
Somerville,2,4,Erika Uyterhoeven,988,State Representative,Twenty-Seventh Middlesex
Somerville,2,4,All Others,8,State Representative,Twenty-Seventh Middlesex
Somerville,2,4,Blanks,114,State Representative,Twenty-Seventh Middlesex
Somerville,2,4,Total Votes Cast,1110,State Representative,Twenty-Seventh Middlesex
Somerville,3,1,Erika Uyterhoeven,1011,State Representative,Twenty-Seventh Middlesex
Somerville,3,1,All Others,11,State Representative,Twenty-Seventh Middlesex
Somerville,3,1,Blanks,141,State Representative,Twenty-Seventh Middlesex
Somerville,3,1,Total Votes Cast,1163,State Representative,Twenty-Seventh Middlesex
Somerville,3,2,Erika Uyterhoeven,877,State Representative,Twenty-Seventh Middlesex
Somerville,3,2,All Others,26,State Representative,Twenty-Seventh Middlesex
Somerville,3,2,Blanks,164,State Representative,Twenty-Seventh Middlesex
Somerville,3,2,Total Votes Cast,1067,State Representative,Twenty-Seventh Middlesex
Somerville,3,3,Erika Uyterhoeven,1070,State Representative,Twenty-Seventh Middlesex
Somerville,3,3,All Others,11,State Representative,Twenty-Seventh Middlesex
Somerville,3,3,Blanks,158,State Representative,Twenty-Seventh Middlesex
Somerville,3,3,Total Votes Cast,1239,State Representative,Twenty-Seventh Middlesex
Somerville,3,4,Erika Uyterhoeven,947,State Representative,Twenty-Seventh Middlesex
Somerville,3,4,All Others,11,State Representative,Twenty-Seventh Middlesex
Somerville,3,4,Blanks,145,State Representative,Twenty-Seventh Middlesex
Somerville,3,4,Total Votes Cast,1103,State Representative,Twenty-Seventh Middlesex
Somerville,4,1,Christine P. Barber,639,State Representative,Thirty-Fourth Middlesex
Somerville,4,1,All Others,7,State Representative,Thirty-Fourth Middlesex
Somerville,4,1,Blanks,169,State Representative,Thirty-Fourth Middlesex
Somerville,4,1,Total Votes Cast,815,State Representative,Thirty-Fourth Middlesex
Somerville,4,2,Christine P. Barber,527,State Representative,Thirty-Fourth Middlesex
Somerville,4,2,All Others,7,State Representative,Thirty-Fourth Middlesex
Somerville,4,2,Blanks,88,State Representative,Thirty-Fourth Middlesex
Somerville,4,2,Total Votes Cast,622,State Representative,Thirty-Fourth Middlesex
Somerville,4,2A,Erika Uyterhoeven,200,State Representative,Twenty-Seventh Middlesex
Somerville,4,2A,All Others,3,State Representative,Twenty-Seventh Middlesex
Somerville,4,2A,Blanks,37,State Representative,Twenty-Seventh Middlesex
Somerville,4,2A,Total Votes Cast,240,State Representative,Twenty-Seventh Middlesex
Somerville,4,3,Christine P. Barber,916,State Representative,Thirty-Fourth Middlesex
Somerville,4,3,All Others,14,State Representative,Thirty-Fourth Middlesex
Somerville,4,3,Blanks,152,State Representative,Thirty-Fourth Middlesex
Somerville,4,3,Total Votes Cast,1082,State Representative,Thirty-Fourth Middlesex
Somerville,4,4,Christine P. Barber,508,State Representative,Thirty-Fourth Middlesex
Somerville,4,4,All Others,10,State Representative,Thirty-Fourth Middlesex
Somerville,4,4,Blanks,130,State Representative,Thirty-Fourth Middlesex
Somerville,4,4,Total Votes Cast,648,State Representative,Thirty-Fourth Middlesex
Somerville,5,1,Erika Uyterhoeven,998,State Representative,Twenty-Seventh Middlesex
Somerville,5,1,All Others,14,State Representative,Twenty-Seventh Middlesex
Somerville,5,1,Blanks,177,State Representative,Twenty-Seventh Middlesex
Somerville,5,1,Total Votes Cast,1189,State Representative,Twenty-Seventh Middlesex
Somerville,5,2,Erika Uyterhoeven,1050,State Representative,Twenty-Seventh Middlesex
Somerville,5,2,All Others,29,State Representative,Twenty-Seventh Middlesex
Somerville,5,2,Blanks,148,State Representative,Twenty-Seventh Middlesex
Somerville,5,2,Total Votes Cast,1227,State Representative,Twenty-Seventh Middlesex
Somerville,5,3,Erika Uyterhoeven,1061,State Representative,Twenty-Seventh Middlesex
Somerville,5,3,All Others,9,State Representative,Twenty-Seventh Middlesex
Somerville,5,3,Blanks,165,State Representative,Twenty-Seventh Middlesex
Somerville,5,3,Total Votes Cast,1235,State Representative,Twenty-Seventh Middlesex
Somerville,5,4,Erika Uyterhoeven,1145,State Representative,Twenty-Seventh Middlesex
Somerville,5,4,All Others,11,State Representative,Twenty-Seventh Middlesex
Somerville,5,4,Blanks,144,State Representative,Twenty-Seventh Middlesex
Somerville,5,4,Total Votes Cast,1300,State Representative,Twenty-Seventh Middlesex
Somerville,6,1,Erika Uyterhoeven,1105,State Representative,Twenty-Seventh Middlesex
Somerville,6,1,All Others,23,State Representative,Twenty-Seventh Middlesex
Somerville,6,1,Blanks,128,State Representative,Twenty-Seventh Middlesex
Somerville,6,1,Total Votes Cast,1256,State Representative,Twenty-Seventh Middlesex
Somerville,6,2,Erika Uyterhoeven,1201,State Representative,Twenty-Seventh Middlesex
Somerville,6,2,All Others,23,State Representative,Twenty-Seventh Middlesex
Somerville,6,2,Blanks,188,State Representative,Twenty-Seventh Middlesex
Somerville,6,2,Total Votes Cast,1412,State Representative,Twenty-Seventh Middlesex
Somerville,6,3,Erika Uyterhoeven,308,State Representative,Twenty-Seventh Middlesex
Somerville,6,3,All Others,3,State Representative,Twenty-Seventh Middlesex
Somerville,6,3,Blanks,41,State Representative,Twenty-Seventh Middlesex
Somerville,6,3,Total Votes Cast,352,State Representative,Twenty-Seventh Middlesex
Somerville,6,3A,Christine P. Barber,163,State Representative,Thirty-Fourth Middlesex
Somerville,6,3A,All Others,1,State Representative,Thirty-Fourth Middlesex
Somerville,6,3A,Blanks,34,State Representative,Thirty-Fourth Middlesex
Somerville,6,3A,Total Votes Cast,198,State Representative,Thirty-Fourth Middlesex
Somerville,6,4,Erika Uyterhoeven,1182,State Representative,Twenty-Seventh Middlesex
Somerville,6,4,All Others,11,State Representative,Twenty-Seventh Middlesex
Somerville,6,4,Blanks,177,State Representative,Twenty-Seventh Middlesex
Somerville,6,4,Total Votes Cast,1370,State Representative,Twenty-Seventh Middlesex
Somerville,7,1,Christine P. Barber,1230,State Representative,Thirty-Fourth Middlesex
Somerville,7,1,All Others,7,State Representative,Thirty-Fourth Middlesex
Somerville,7,1,Blanks,158,State Representative,Thirty-Fourth Middlesex
Somerville,7,1,Total Votes Cast,1395,State Representative,Thirty-Fourth Middlesex
Somerville,7,2,Christine P. Barber,825,State Representative,Thirty-Fourth Middlesex
Somerville,7,2,All Others,8,State Representative,Thirty-Fourth Middlesex
Somerville,7,2,Blanks,104,State Representative,Thirty-Fourth Middlesex
Somerville,7,2,Total Votes Cast,937,State Representative,Thirty-Fourth Middlesex
Somerville,7,3,Christine P. Barber,765,State Representative,Thirty-Fourth Middlesex
Somerville,7,3,All Others,8,State Representative,Thirty-Fourth Middlesex
Somerville,7,3,Blanks,154,State Representative,Thirty-Fourth Middlesex
Somerville,7,3,Total Votes Cast,927,State Representative,Thirty-Fourth Middlesex
Somerville,7,4,Christine P. Barber,887,State Representative,Thirty-Fourth Middlesex
Somerville,7,4,All Others,14,State Representative,Thirty-Fourth Middlesex
Somerville,7,4,Blanks,143,State Representative,Thirty-Fourth Middlesex
Somerville,7,4,Total Votes Cast,1044,State Representative,Thirty-Fourth Middlesex
Southampton,-,1,Kelly W. Pease,1063,State Representative,Fourth Hampden
Southampton,-,1,All Others,17,State Representative,Fourth Hampden
Southampton,-,1,Blanks,499,State Representative,Fourth Hampden
Southampton,-,1,Total Votes Cast,1579,State Representative,Fourth Hampden
Southampton,-,2,Kelly W. Pease,1086,State Representative,Fourth Hampden
Southampton,-,2,All Others,63,State Representative,Fourth Hampden
Southampton,-,2,Blanks,421,State Representative,Fourth Hampden
Southampton,-,2,Total Votes Cast,1570,State Representative,Fourth Hampden
Southborough,-,1,Kate Donaghue,980,State Representative,Nineteenth Worcester
Southborough,-,1,Jonathan I. Hostage,607,State Representative,Nineteenth Worcester
Southborough,-,1,All Others,1,State Representative,Nineteenth Worcester
Southborough,-,1,Blanks,51,State Representative,Nineteenth Worcester
Southborough,-,1,Total Votes Cast,1639,State Representative,Nineteenth Worcester
Southborough,-,2,Kate Donaghue,959,State Representative,Nineteenth Worcester
Southborough,-,2,Jonathan I. Hostage,637,State Representative,Nineteenth Worcester
Southborough,-,2,All Others,0,State Representative,Nineteenth Worcester
Southborough,-,2,Blanks,41,State Representative,Nineteenth Worcester
Southborough,-,2,Total Votes Cast,1637,State Representative,Nineteenth Worcester
Southborough,-,3,Kate Donaghue,962,State Representative,Nineteenth Worcester
Southborough,-,3,Jonathan I. Hostage,580,State Representative,Nineteenth Worcester
Southborough,-,3,All Others,2,State Representative,Nineteenth Worcester
Southborough,-,3,Blanks,51,State Representative,Nineteenth Worcester
Southborough,-,3,Total Votes Cast,1595,State Representative,Nineteenth Worcester
Southbridge,-,1,Peter J. Durant,550,State Representative,Sixth Worcester
Southbridge,-,1,All Others,34,State Representative,Sixth Worcester
Southbridge,-,1,Blanks,219,State Representative,Sixth Worcester
Southbridge,-,1,Total Votes Cast,803,State Representative,Sixth Worcester
Southbridge,-,2,Peter J. Durant,431,State Representative,Sixth Worcester
Southbridge,-,2,All Others,21,State Representative,Sixth Worcester
Southbridge,-,2,Blanks,138,State Representative,Sixth Worcester
Southbridge,-,2,Total Votes Cast,590,State Representative,Sixth Worcester
Southbridge,-,3,Peter J. Durant,692,State Representative,Sixth Worcester
Southbridge,-,3,All Others,29,State Representative,Sixth Worcester
Southbridge,-,3,Blanks,221,State Representative,Sixth Worcester
Southbridge,-,3,Total Votes Cast,942,State Representative,Sixth Worcester
Southbridge,-,4,Peter J. Durant,957,State Representative,Sixth Worcester
Southbridge,-,4,All Others,29,State Representative,Sixth Worcester
Southbridge,-,4,Blanks,389,State Representative,Sixth Worcester
Southbridge,-,4,Total Votes Cast,1375,State Representative,Sixth Worcester
Southbridge,-,5,Peter J. Durant,372,State Representative,Sixth Worcester
Southbridge,-,5,All Others,23,State Representative,Sixth Worcester
Southbridge,-,5,Blanks,175,State Representative,Sixth Worcester
Southbridge,-,5,Total Votes Cast,570,State Representative,Sixth Worcester
Southwick,-,1,Nicholas A. Boldyga,1112,State Representative,Third Hampden
Southwick,-,1,Anthony J. Russo,470,State Representative,Third Hampden
Southwick,-,1,All Others,0,State Representative,Third Hampden
Southwick,-,1,Blanks,16,State Representative,Third Hampden
Southwick,-,1,Total Votes Cast,1598,State Representative,Third Hampden
Southwick,-,2,Nicholas A. Boldyga,777,State Representative,Third Hampden
Southwick,-,2,Anthony J. Russo,392,State Representative,Third Hampden
Southwick,-,2,All Others,2,State Representative,Third Hampden
Southwick,-,2,Blanks,13,State Representative,Third Hampden
Southwick,-,2,Total Votes Cast,1184,State Representative,Third Hampden
Southwick,-,3,Nicholas A. Boldyga,929,State Representative,Third Hampden
Southwick,-,3,Anthony J. Russo,483,State Representative,Third Hampden
Southwick,-,3,All Others,1,State Representative,Third Hampden
Southwick,-,3,Blanks,18,State Representative,Third Hampden
Southwick,-,3,Total Votes Cast,1431,State Representative,Third Hampden
Spencer,-,2,"Donald R. Berthiaume, Jr",748,State Representative,Fifth Worcester
Spencer,-,2,All Others,13,State Representative,Fifth Worcester
Spencer,-,2,Blanks,189,State Representative,Fifth Worcester
Spencer,-,2,Total Votes Cast,950,State Representative,Fifth Worcester
Spencer,-,3,"Donald R. Berthiaume, Jr",964,State Representative,Fifth Worcester
Spencer,-,3,All Others,28,State Representative,Fifth Worcester
Spencer,-,3,Blanks,209,State Representative,Fifth Worcester
Spencer,-,3,Total Votes Cast,1201,State Representative,Fifth Worcester
Spencer,-,4,"Donald R. Berthiaume, Jr",949,State Representative,Fifth Worcester
Spencer,-,4,All Others,19,State Representative,Fifth Worcester
Spencer,-,4,Blanks,267,State Representative,Fifth Worcester
Spencer,-,4,Total Votes Cast,1235,State Representative,Fifth Worcester
Spencer,,,Peter J. Durant,828,State Representative,Sixth Worcester
Spencer,,,All Others,8,State Representative,Sixth Worcester
Spencer,,,Blanks,246,State Representative,Sixth Worcester
Spencer,,,Total Votes Cast,1082,State Representative,Sixth Worcester
Springfield,1,A,Carlos Gonzalez,222,State Representative,Tenth Hampden
Springfield,1,A,All Others,9,State Representative,Tenth Hampden
Springfield,1,A,Blanks,34,State Representative,Tenth Hampden
Springfield,1,A,Total Votes Cast,265,State Representative,Tenth Hampden
Springfield,1,B,Carlos Gonzalez,234,State Representative,Tenth Hampden
Springfield,1,B,All Others,7,State Representative,Tenth Hampden
Springfield,1,B,Blanks,53,State Representative,Tenth Hampden
Springfield,1,B,Total Votes Cast,294,State Representative,Tenth Hampden
Springfield,1,C,Carlos Gonzalez,147,State Representative,Tenth Hampden
Springfield,1,C,All Others,7,State Representative,Tenth Hampden
Springfield,1,C,Blanks,18,State Representative,Tenth Hampden
Springfield,1,C,Total Votes Cast,172,State Representative,Tenth Hampden
Springfield,1,C1,Orlando Ramos,17,State Representative,Ninth Hampden
Springfield,1,C1,All Others,1,State Representative,Ninth Hampden
Springfield,1,C1,Blanks,3,State Representative,Ninth Hampden
Springfield,1,C1,Total Votes Cast,21,State Representative,Ninth Hampden
Springfield,1,D,Orlando Ramos,168,State Representative,Ninth Hampden
Springfield,1,D,All Others,3,State Representative,Ninth Hampden
Springfield,1,D,Blanks,21,State Representative,Ninth Hampden
Springfield,1,D,Total Votes Cast,192,State Representative,Ninth Hampden
Springfield,1,D1,Carlos Gonzalez,43,State Representative,Tenth Hampden
Springfield,1,D1,All Others,1,State Representative,Tenth Hampden
Springfield,1,D1,Blanks,10,State Representative,Tenth Hampden
Springfield,1,D1,Total Votes Cast,54,State Representative,Tenth Hampden
Springfield,1,E,Carlos Gonzalez,170,State Representative,Tenth Hampden
Springfield,1,E,All Others,5,State Representative,Tenth Hampden
Springfield,1,E,Blanks,30,State Representative,Tenth Hampden
Springfield,1,E,Total Votes Cast,205,State Representative,Tenth Hampden
Springfield,1,F,Carlos Gonzalez,233,State Representative,Tenth Hampden
Springfield,1,F,All Others,10,State Representative,Tenth Hampden
Springfield,1,F,Blanks,33,State Representative,Tenth Hampden
Springfield,1,F,Total Votes Cast,276,State Representative,Tenth Hampden
Springfield,1,G,Carlos Gonzalez,193,State Representative,Tenth Hampden
Springfield,1,G,All Others,3,State Representative,Tenth Hampden
Springfield,1,G,Blanks,25,State Representative,Tenth Hampden
Springfield,1,G,Total Votes Cast,221,State Representative,Tenth Hampden
Springfield,1,H,Carlos Gonzalez,354,State Representative,Tenth Hampden
Springfield,1,H,All Others,2,State Representative,Tenth Hampden
Springfield,1,H,Blanks,48,State Representative,Tenth Hampden
Springfield,1,H,Total Votes Cast,404,State Representative,Tenth Hampden
Springfield,2,A,Orlando Ramos,243,State Representative,Ninth Hampden
Springfield,2,A,All Others,6,State Representative,Ninth Hampden
Springfield,2,A,Blanks,50,State Representative,Ninth Hampden
Springfield,2,A,Total Votes Cast,299,State Representative,Ninth Hampden
Springfield,2,B,Orlando Ramos,450,State Representative,Ninth Hampden
Springfield,2,B,All Others,17,State Representative,Ninth Hampden
Springfield,2,B,Blanks,141,State Representative,Ninth Hampden
Springfield,2,B,Total Votes Cast,608,State Representative,Ninth Hampden
Springfield,2,C,Orlando Ramos,239,State Representative,Ninth Hampden
Springfield,2,C,All Others,6,State Representative,Ninth Hampden
Springfield,2,C,Blanks,63,State Representative,Ninth Hampden
Springfield,2,C,Total Votes Cast,308,State Representative,Ninth Hampden
Springfield,2,D,Orlando Ramos,395,State Representative,Ninth Hampden
Springfield,2,D,All Others,15,State Representative,Ninth Hampden
Springfield,2,D,Blanks,91,State Representative,Ninth Hampden
Springfield,2,D,Total Votes Cast,501,State Representative,Ninth Hampden
Springfield,2,E,Orlando Ramos,389,State Representative,Ninth Hampden
Springfield,2,E,All Others,15,State Representative,Ninth Hampden
Springfield,2,E,Blanks,106,State Representative,Ninth Hampden
Springfield,2,E,Total Votes Cast,510,State Representative,Ninth Hampden
Springfield,2,F,Orlando Ramos,397,State Representative,Ninth Hampden
Springfield,2,F,All Others,10,State Representative,Ninth Hampden
Springfield,2,F,Blanks,73,State Representative,Ninth Hampden
Springfield,2,F,Total Votes Cast,480,State Representative,Ninth Hampden
Springfield,2,G,Orlando Ramos,442,State Representative,Ninth Hampden
Springfield,2,G,All Others,16,State Representative,Ninth Hampden
Springfield,2,G,Blanks,143,State Representative,Ninth Hampden
Springfield,2,G,Total Votes Cast,601,State Representative,Ninth Hampden
Springfield,2,H,Orlando Ramos,465,State Representative,Ninth Hampden
Springfield,2,H,All Others,17,State Representative,Ninth Hampden
Springfield,2,H,Blanks,119,State Representative,Ninth Hampden
Springfield,2,H,Total Votes Cast,601,State Representative,Ninth Hampden
Springfield,3,A,Bud L. Williams,206,State Representative,Eleventh Hampden
Springfield,3,A,All Others,4,State Representative,Eleventh Hampden
Springfield,3,A,Blanks,28,State Representative,Eleventh Hampden
Springfield,3,A,Total Votes Cast,238,State Representative,Eleventh Hampden
Springfield,3,B,Carlos Gonzalez,190,State Representative,Tenth Hampden
Springfield,3,B,All Others,1,State Representative,Tenth Hampden
Springfield,3,B,Blanks,34,State Representative,Tenth Hampden
Springfield,3,B,Total Votes Cast,225,State Representative,Tenth Hampden
Springfield,3,C,Carlos Gonzalez,165,State Representative,Tenth Hampden
Springfield,3,C,All Others,3,State Representative,Tenth Hampden
Springfield,3,C,Blanks,37,State Representative,Tenth Hampden
Springfield,3,C,Total Votes Cast,205,State Representative,Tenth Hampden
Springfield,3,D,Carlos Gonzalez,208,State Representative,Tenth Hampden
Springfield,3,D,All Others,7,State Representative,Tenth Hampden
Springfield,3,D,Blanks,16,State Representative,Tenth Hampden
Springfield,3,D,Total Votes Cast,231,State Representative,Tenth Hampden
Springfield,3,E,Carlos Gonzalez,123,State Representative,Tenth Hampden
Springfield,3,E,All Others,7,State Representative,Tenth Hampden
Springfield,3,E,Blanks,11,State Representative,Tenth Hampden
Springfield,3,E,Total Votes Cast,141,State Representative,Tenth Hampden
Springfield,3,F,Carlos Gonzalez,173,State Representative,Tenth Hampden
Springfield,3,F,All Others,3,State Representative,Tenth Hampden
Springfield,3,F,Blanks,36,State Representative,Tenth Hampden
Springfield,3,F,Total Votes Cast,212,State Representative,Tenth Hampden
Springfield,3,G,Carlos Gonzalez,133,State Representative,Tenth Hampden
Springfield,3,G,All Others,3,State Representative,Tenth Hampden
Springfield,3,G,Blanks,29,State Representative,Tenth Hampden
Springfield,3,G,Total Votes Cast,165,State Representative,Tenth Hampden
Springfield,3,H,Carlos Gonzalez,179,State Representative,Tenth Hampden
Springfield,3,H,All Others,8,State Representative,Tenth Hampden
Springfield,3,H,Blanks,38,State Representative,Tenth Hampden
Springfield,3,H,Total Votes Cast,225,State Representative,Tenth Hampden
Springfield,4,A,Bud L. Williams,423,State Representative,Eleventh Hampden
Springfield,4,A,All Others,19,State Representative,Eleventh Hampden
Springfield,4,A,Blanks,80,State Representative,Eleventh Hampden
Springfield,4,A,Total Votes Cast,522,State Representative,Eleventh Hampden
Springfield,4,B,Bud L. Williams,246,State Representative,Eleventh Hampden
Springfield,4,B,All Others,9,State Representative,Eleventh Hampden
Springfield,4,B,Blanks,20,State Representative,Eleventh Hampden
Springfield,4,B,Total Votes Cast,275,State Representative,Eleventh Hampden
Springfield,4,C,Bud L. Williams,197,State Representative,Eleventh Hampden
Springfield,4,C,All Others,5,State Representative,Eleventh Hampden
Springfield,4,C,Blanks,22,State Representative,Eleventh Hampden
Springfield,4,C,Total Votes Cast,224,State Representative,Eleventh Hampden
Springfield,4,D,Bud L. Williams,199,State Representative,Eleventh Hampden
Springfield,4,D,All Others,5,State Representative,Eleventh Hampden
Springfield,4,D,Blanks,36,State Representative,Eleventh Hampden
Springfield,4,D,Total Votes Cast,240,State Representative,Eleventh Hampden
Springfield,4,E,Bud L. Williams,216,State Representative,Eleventh Hampden
