city_town,ward,precinct,receiver,votes,office,district
Rehoboth,-,3,Joseph Richard Pacheco,686,State Senate,Third Bristol & Plymouth
Rehoboth,-,3,James B. Dupont,53,State Senate,Third Bristol & Plymouth
Rehoboth,-,3,All Others,0,State Senate,Third Bristol & Plymouth
Rehoboth,-,3,Blanks,134,State Senate,Third Bristol & Plymouth
Rehoboth,-,3,Total Votes Cast,1950,State Senate,Third Bristol & Plymouth
Rehoboth,-,4,Steven S. Howitt,1638,State Representative,Fourth Bristol
Rehoboth,-,4,All Others,18,State Representative,Fourth Bristol
Rehoboth,-,4,Blanks,506,State Representative,Fourth Bristol
Rehoboth,-,4,Total Votes Cast,2162,State Representative,Fourth Bristol
Rehoboth,-,4,Kelly A. Dooner,1145,State Senate,Third Bristol & Plymouth
Rehoboth,-,4,Joseph Richard Pacheco,779,State Senate,Third Bristol & Plymouth
Rehoboth,-,4,James B. Dupont,64,State Senate,Third Bristol & Plymouth
Rehoboth,-,4,All Others,2,State Senate,Third Bristol & Plymouth
Rehoboth,-,4,Blanks,172,State Senate,Third Bristol & Plymouth
Rehoboth,-,4,Total Votes Cast,2162,State Senate,Third Bristol & Plymouth
Revere,1,1,Jeffrey Rosario Turco,747,State Representative,Nineteenth Suffolk
Revere,1,1,All Others,32,State Representative,Nineteenth Suffolk
Revere,1,1,Blanks,302,State Representative,Nineteenth Suffolk
Revere,1,1,Total Votes Cast,1081,State Representative,Nineteenth Suffolk
Revere,1,1,Lydia Marie Edwards,612,State Senate,Third Suffolk
Revere,1,1,Jeannamarie Tamas,301,State Senate,Third Suffolk
Revere,1,1,All Others,5,State Senate,Third Suffolk
Revere,1,1,Blanks,163,State Senate,Third Suffolk
Revere,1,1,Total Votes Cast,1081,State Senate,Third Suffolk
Revere,1,2,Jeffrey Rosario Turco,814,State Representative,Nineteenth Suffolk
Revere,1,2,All Others,26,State Representative,Nineteenth Suffolk
Revere,1,2,Blanks,337,State Representative,Nineteenth Suffolk
Revere,1,2,Total Votes Cast,1177,State Representative,Nineteenth Suffolk
Revere,1,2,Lydia Marie Edwards,673,State Senate,Third Suffolk
Revere,1,2,Jeannamarie Tamas,325,State Senate,Third Suffolk
Revere,1,2,All Others,6,State Senate,Third Suffolk
Revere,1,2,Blanks,173,State Senate,Third Suffolk
Revere,1,2,Total Votes Cast,1177,State Senate,Third Suffolk
Revere,1,3,Jessica Ann Giannino,630,State Representative,Sixteenth Suffolk
Revere,1,3,All Others,15,State Representative,Sixteenth Suffolk
Revere,1,3,Blanks,227,State Representative,Sixteenth Suffolk
Revere,1,3,Total Votes Cast,872,State Representative,Sixteenth Suffolk
Revere,1,3,Lydia Marie Edwards,493,State Senate,Third Suffolk
Revere,1,3,Jeannamarie Tamas,231,State Senate,Third Suffolk
Revere,1,3,All Others,5,State Senate,Third Suffolk
Revere,1,3,Blanks,143,State Senate,Third Suffolk
Revere,1,3,Total Votes Cast,872,State Senate,Third Suffolk
Revere,2,1,Jeffrey Rosario Turco,536,State Representative,Nineteenth Suffolk
Revere,2,1,All Others,21,State Representative,Nineteenth Suffolk
Revere,2,1,Blanks,192,State Representative,Nineteenth Suffolk
Revere,2,1,Total Votes Cast,749,State Representative,Nineteenth Suffolk
Revere,2,1,Lydia Marie Edwards,457,State Senate,Third Suffolk
Revere,2,1,Jeannamarie Tamas,196,State Senate,Third Suffolk
Revere,2,1,All Others,5,State Senate,Third Suffolk
Revere,2,1,Blanks,91,State Senate,Third Suffolk
Revere,2,1,Total Votes Cast,749,State Senate,Third Suffolk
Revere,2,2,Jeffrey Rosario Turco,682,State Representative,Nineteenth Suffolk
Revere,2,2,All Others,32,State Representative,Nineteenth Suffolk
Revere,2,2,Blanks,262,State Representative,Nineteenth Suffolk
Revere,2,2,Total Votes Cast,976,State Representative,Nineteenth Suffolk
Revere,2,2,Lydia Marie Edwards,606,State Senate,Third Suffolk
Revere,2,2,Jeannamarie Tamas,238,State Senate,Third Suffolk
Revere,2,2,All Others,8,State Senate,Third Suffolk
Revere,2,2,Blanks,124,State Senate,Third Suffolk
Revere,2,2,Total Votes Cast,976,State Senate,Third Suffolk
Revere,2,3,Jessica Ann Giannino,220,State Representative,Sixteenth Suffolk
Revere,2,3,All Others,12,State Representative,Sixteenth Suffolk
Revere,2,3,Blanks,91,State Representative,Sixteenth Suffolk
Revere,2,3,Total Votes Cast,323,State Representative,Sixteenth Suffolk
Revere,2,3,Lydia Marie Edwards,187,State Senate,Third Suffolk
Revere,2,3,Jeannamarie Tamas,70,State Senate,Third Suffolk
Revere,2,3,All Others,3,State Senate,Third Suffolk
Revere,2,3,Blanks,63,State Senate,Third Suffolk
Revere,2,3,Total Votes Cast,323,State Senate,Third Suffolk
Revere,2,3A,Jeffrey Rosario Turco,61,State Representative,Nineteenth Suffolk
Revere,2,3A,All Others,0,State Representative,Nineteenth Suffolk
Revere,2,3A,Blanks,33,State Representative,Nineteenth Suffolk
Revere,2,3A,Total Votes Cast,94,State Representative,Nineteenth Suffolk
Revere,2,3A,Lydia Marie Edwards,50,State Senate,Third Suffolk
Revere,2,3A,Jeannamarie Tamas,22,State Senate,Third Suffolk
Revere,2,3A,All Others,1,State Senate,Third Suffolk
Revere,2,3A,Blanks,21,State Senate,Third Suffolk
Revere,2,3A,Total Votes Cast,94,State Senate,Third Suffolk
Revere,3,1,Jessica Ann Giannino,616,State Representative,Sixteenth Suffolk
Revere,3,1,All Others,34,State Representative,Sixteenth Suffolk
Revere,3,1,Blanks,260,State Representative,Sixteenth Suffolk
Revere,3,1,Total Votes Cast,910,State Representative,Sixteenth Suffolk
Revere,3,1,Lydia Marie Edwards,446,State Senate,Third Suffolk
Revere,3,1,Jeannamarie Tamas,284,State Senate,Third Suffolk
Revere,3,1,All Others,6,State Senate,Third Suffolk
Revere,3,1,Blanks,174,State Senate,Third Suffolk
Revere,3,1,Total Votes Cast,910,State Senate,Third Suffolk
Revere,3,2,Jessica Ann Giannino,649,State Representative,Sixteenth Suffolk
Revere,3,2,All Others,26,State Representative,Sixteenth Suffolk
Revere,3,2,Blanks,298,State Representative,Sixteenth Suffolk
Revere,3,2,Total Votes Cast,973,State Representative,Sixteenth Suffolk
Revere,3,2,Lydia Marie Edwards,477,State Senate,Third Suffolk
Revere,3,2,Jeannamarie Tamas,297,State Senate,Third Suffolk
Revere,3,2,All Others,6,State Senate,Third Suffolk
Revere,3,2,Blanks,193,State Senate,Third Suffolk
Revere,3,2,Total Votes Cast,973,State Senate,Third Suffolk
Revere,3,3,Jessica Ann Giannino,664,State Representative,Sixteenth Suffolk
Revere,3,3,All Others,20,State Representative,Sixteenth Suffolk
Revere,3,3,Blanks,254,State Representative,Sixteenth Suffolk
Revere,3,3,Total Votes Cast,938,State Representative,Sixteenth Suffolk
Revere,3,3,Lydia Marie Edwards,502,State Senate,Third Suffolk
Revere,3,3,Jeannamarie Tamas,258,State Senate,Third Suffolk
Revere,3,3,All Others,7,State Senate,Third Suffolk
Revere,3,3,Blanks,171,State Senate,Third Suffolk
Revere,3,3,Total Votes Cast,938,State Senate,Third Suffolk
Revere,4,1,Jessica Ann Giannino,802,State Representative,Sixteenth Suffolk
Revere,4,1,All Others,25,State Representative,Sixteenth Suffolk
Revere,4,1,Blanks,341,State Representative,Sixteenth Suffolk
Revere,4,1,Total Votes Cast,1168,State Representative,Sixteenth Suffolk
Revere,4,1,Lydia Marie Edwards,612,State Senate,Third Suffolk
Revere,4,1,Jeannamarie Tamas,344,State Senate,Third Suffolk
Revere,4,1,All Others,8,State Senate,Third Suffolk
Revere,4,1,Blanks,204,State Senate,Third Suffolk
Revere,4,1,Total Votes Cast,1168,State Senate,Third Suffolk
Revere,4,2,Jessica Ann Giannino,633,State Representative,Sixteenth Suffolk
Revere,4,2,All Others,27,State Representative,Sixteenth Suffolk
Revere,4,2,Blanks,264,State Representative,Sixteenth Suffolk
Revere,4,2,Total Votes Cast,924,State Representative,Sixteenth Suffolk
Revere,4,2,Lydia Marie Edwards,457,State Senate,Third Suffolk
Revere,4,2,Jeannamarie Tamas,314,State Senate,Third Suffolk
Revere,4,2,All Others,2,State Senate,Third Suffolk
Revere,4,2,Blanks,151,State Senate,Third Suffolk
Revere,4,2,Total Votes Cast,924,State Senate,Third Suffolk
Revere,4,3,Jessica Ann Giannino,773,State Representative,Sixteenth Suffolk
Revere,4,3,All Others,32,State Representative,Sixteenth Suffolk
Revere,4,3,Blanks,331,State Representative,Sixteenth Suffolk
Revere,4,3,Total Votes Cast,1136,State Representative,Sixteenth Suffolk
Revere,4,3,Lydia Marie Edwards,574,State Senate,Third Suffolk
Revere,4,3,Jeannamarie Tamas,340,State Senate,Third Suffolk
Revere,4,3,All Others,5,State Senate,Third Suffolk
Revere,4,3,Blanks,217,State Senate,Third Suffolk
Revere,4,3,Total Votes Cast,1136,State Senate,Third Suffolk
Revere,5,1,Jeffrey Rosario Turco,617,State Representative,Nineteenth Suffolk
Revere,5,1,All Others,17,State Representative,Nineteenth Suffolk
Revere,5,1,Blanks,316,State Representative,Nineteenth Suffolk
Revere,5,1,Total Votes Cast,950,State Representative,Nineteenth Suffolk
Revere,5,1,Lydia Marie Edwards,465,State Senate,Third Suffolk
Revere,5,1,Jeannamarie Tamas,317,State Senate,Third Suffolk
Revere,5,1,All Others,4,State Senate,Third Suffolk
Revere,5,1,Blanks,164,State Senate,Third Suffolk
Revere,5,1,Total Votes Cast,950,State Senate,Third Suffolk
Revere,5,1A,Jeffrey Rosario Turco,407,State Representative,Nineteenth Suffolk
Revere,5,1A,All Others,8,State Representative,Nineteenth Suffolk
Revere,5,1A,Blanks,228,State Representative,Nineteenth Suffolk
Revere,5,1A,Total Votes Cast,643,State Representative,Nineteenth Suffolk
Revere,5,1A,Lydia Marie Edwards,349,State Senate,Third Suffolk
Revere,5,1A,Jeannamarie Tamas,184,State Senate,Third Suffolk
Revere,5,1A,All Others,0,State Senate,Third Suffolk
Revere,5,1A,Blanks,110,State Senate,Third Suffolk
Revere,5,1A,Total Votes Cast,643,State Senate,Third Suffolk
Revere,5,2,Jeffrey Rosario Turco,763,State Representative,Nineteenth Suffolk
Revere,5,2,All Others,32,State Representative,Nineteenth Suffolk
Revere,5,2,Blanks,336,State Representative,Nineteenth Suffolk
Revere,5,2,Total Votes Cast,1131,State Representative,Nineteenth Suffolk
Revere,5,2,Lydia Marie Edwards,658,State Senate,Third Suffolk
Revere,5,2,Jeannamarie Tamas,305,State Senate,Third Suffolk
Revere,5,2,All Others,8,State Senate,Third Suffolk
Revere,5,2,Blanks,160,State Senate,Third Suffolk
Revere,5,2,Total Votes Cast,1131,State Senate,Third Suffolk
Revere,5,3,Jeffrey Rosario Turco,628,State Representative,Nineteenth Suffolk
Revere,5,3,All Others,25,State Representative,Nineteenth Suffolk
Revere,5,3,Blanks,322,State Representative,Nineteenth Suffolk
Revere,5,3,Total Votes Cast,975,State Representative,Nineteenth Suffolk
Revere,5,3,Lydia Marie Edwards,502,State Senate,Third Suffolk
Revere,5,3,Jeannamarie Tamas,292,State Senate,Third Suffolk
Revere,5,3,All Others,2,State Senate,Third Suffolk
Revere,5,3,Blanks,179,State Senate,Third Suffolk
Revere,5,3,Total Votes Cast,975,State Senate,Third Suffolk
Revere,6,1,Jessica Ann Giannino,868,State Representative,Sixteenth Suffolk
Revere,6,1,All Others,32,State Representative,Sixteenth Suffolk
Revere,6,1,Blanks,394,State Representative,Sixteenth Suffolk
Revere,6,1,Total Votes Cast,1294,State Representative,Sixteenth Suffolk
Revere,6,1,Lydia Marie Edwards,576,State Senate,Third Suffolk
Revere,6,1,Jeannamarie Tamas,460,State Senate,Third Suffolk
Revere,6,1,All Others,9,State Senate,Third Suffolk
Revere,6,1,Blanks,249,State Senate,Third Suffolk
Revere,6,1,Total Votes Cast,1294,State Senate,Third Suffolk
Revere,6,2,Jessica Ann Giannino,888,State Representative,Sixteenth Suffolk
Revere,6,2,All Others,39,State Representative,Sixteenth Suffolk
Revere,6,2,Blanks,356,State Representative,Sixteenth Suffolk
Revere,6,2,Total Votes Cast,1283,State Representative,Sixteenth Suffolk
Revere,6,2,Lydia Marie Edwards,552,State Senate,Third Suffolk
Revere,6,2,Jeannamarie Tamas,466,State Senate,Third Suffolk
Revere,6,2,All Others,8,State Senate,Third Suffolk
Revere,6,2,Blanks,257,State Senate,Third Suffolk
Revere,6,2,Total Votes Cast,1283,State Senate,Third Suffolk
Revere,6,3,Jessica Ann Giannino,686,State Representative,Sixteenth Suffolk
Revere,6,3,All Others,38,State Representative,Sixteenth Suffolk
Revere,6,3,Blanks,272,State Representative,Sixteenth Suffolk
Revere,6,3,Total Votes Cast,996,State Representative,Sixteenth Suffolk
Revere,6,3,Lydia Marie Edwards,526,State Senate,Third Suffolk
Revere,6,3,Jeannamarie Tamas,305,State Senate,Third Suffolk
Revere,6,3,All Others,4,State Senate,Third Suffolk
Revere,6,3,Blanks,161,State Senate,Third Suffolk
Revere,6,3,Total Votes Cast,996,State Senate,Third Suffolk
Richmond,-,1,Leigh Susan Davis,537,State Representative,Third Berkshire
Richmond,-,1,Marybeth F. Mitts,421,State Representative,Third Berkshire
Richmond,-,1,All Others,2,State Representative,Third Berkshire
Richmond,-,1,Blanks,59,State Representative,Third Berkshire
Richmond,-,1,Total Votes Cast,1019,State Representative,Third Berkshire
Richmond,-,1,Paul W. Mark,776,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Richmond,-,1,David A. Rosa,186,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Richmond,-,1,All Others,1,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Richmond,-,1,Blanks,56,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Richmond,-,1,Total Votes Cast,1019,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Rochester,-,1,Mark David Sylvia,1502,State Representative,Tenth Bristol
Rochester,-,1,Joseph M. Pires,2373,State Representative,Tenth Bristol
Rochester,-,1,All Others,3,State Representative,Tenth Bristol
Rochester,-,1,Blanks,155,State Representative,Tenth Bristol
Rochester,-,1,Total Votes Cast,4033,State Representative,Tenth Bristol
Rochester,-,1,Michael J. Rodrigues,2589,State Senate,First Bristol and Plymouth
Rochester,-,1,All Others,30,State Senate,First Bristol and Plymouth
Rochester,-,1,Blanks,1414,State Senate,First Bristol and Plymouth
Rochester,-,1,Total Votes Cast,4033,State Senate,First Bristol and Plymouth
Rockland,-,1,David F. Decoste,1279,State Representative,Fifth Plymouth
Rockland,-,1,All Others,43,State Representative,Fifth Plymouth
Rockland,-,1,Blanks,445,State Representative,Fifth Plymouth
Rockland,-,1,Total Votes Cast,1767,State Representative,Fifth Plymouth
Rockland,-,1,John F. Keenan,1290,State Senate,Norfolk and Plymouth
Rockland,-,1,All Others,34,State Senate,Norfolk and Plymouth
Rockland,-,1,Blanks,443,State Senate,Norfolk and Plymouth
Rockland,-,1,Total Votes Cast,1767,State Senate,Norfolk and Plymouth
Rockland,-,2,David F. Decoste,1328,State Representative,Fifth Plymouth
Rockland,-,2,All Others,29,State Representative,Fifth Plymouth
Rockland,-,2,Blanks,476,State Representative,Fifth Plymouth
Rockland,-,2,Total Votes Cast,1833,State Representative,Fifth Plymouth
Rockland,-,2,John F. Keenan,1269,State Senate,Norfolk and Plymouth
Rockland,-,2,All Others,33,State Senate,Norfolk and Plymouth
Rockland,-,2,Blanks,531,State Senate,Norfolk and Plymouth
Rockland,-,2,Total Votes Cast,1833,State Senate,Norfolk and Plymouth
Rockland,-,3,David F. Decoste,1010,State Representative,Fifth Plymouth
Rockland,-,3,All Others,38,State Representative,Fifth Plymouth
Rockland,-,3,Blanks,326,State Representative,Fifth Plymouth
Rockland,-,3,Total Votes Cast,1374,State Representative,Fifth Plymouth
Rockland,-,3,John F. Keenan,1022,State Senate,Norfolk and Plymouth
Rockland,-,3,All Others,31,State Senate,Norfolk and Plymouth
Rockland,-,3,Blanks,321,State Senate,Norfolk and Plymouth
Rockland,-,3,Total Votes Cast,1374,State Senate,Norfolk and Plymouth
Rockland,-,4,David F. Decoste,1083,State Representative,Fifth Plymouth
Rockland,-,4,All Others,41,State Representative,Fifth Plymouth
Rockland,-,4,Blanks,315,State Representative,Fifth Plymouth
Rockland,-,4,Total Votes Cast,1439,State Representative,Fifth Plymouth
Rockland,-,4,John F. Keenan,1041,State Senate,Norfolk and Plymouth
Rockland,-,4,All Others,59,State Senate,Norfolk and Plymouth
Rockland,-,4,Blanks,339,State Senate,Norfolk and Plymouth
Rockland,-,4,Total Votes Cast,1439,State Senate,Norfolk and Plymouth
Rockland,-,5,David F. Decoste,1202,State Representative,Fifth Plymouth
Rockland,-,5,All Others,29,State Representative,Fifth Plymouth
Rockland,-,5,Blanks,400,State Representative,Fifth Plymouth
Rockland,-,5,Total Votes Cast,1631,State Representative,Fifth Plymouth
Rockland,-,5,John F. Keenan,1137,State Senate,Norfolk and Plymouth
Rockland,-,5,All Others,28,State Senate,Norfolk and Plymouth
Rockland,-,5,Blanks,466,State Senate,Norfolk and Plymouth
Rockland,-,5,Total Votes Cast,1631,State Senate,Norfolk and Plymouth
Rockland,-,6,David F. Decoste,1320,State Representative,Fifth Plymouth
Rockland,-,6,All Others,43,State Representative,Fifth Plymouth
Rockland,-,6,Blanks,370,State Representative,Fifth Plymouth
Rockland,-,6,Total Votes Cast,1733,State Representative,Fifth Plymouth
Rockland,-,6,John F. Keenan,1256,State Senate,Norfolk and Plymouth
Rockland,-,6,All Others,38,State Senate,Norfolk and Plymouth
Rockland,-,6,Blanks,439,State Senate,Norfolk and Plymouth
Rockland,-,6,Total Votes Cast,1733,State Senate,Norfolk and Plymouth
Rockport,-,1,Ann-Margaret Ferrante,869,State Representative,Fifth Essex
Rockport,-,1,"Steven G. Leblanc, Jr",339,State Representative,Fifth Essex
Rockport,-,1,All Others,2,State Representative,Fifth Essex
Rockport,-,1,Blanks,86,State Representative,Fifth Essex
Rockport,-,1,Total Votes Cast,1296,State Representative,Fifth Essex
Rockport,-,1,Bruce E. Tarr,1002,State Senate,First Essex and Middlesex
Rockport,-,1,All Others,10,State Senate,First Essex and Middlesex
Rockport,-,1,Blanks,284,State Senate,First Essex and Middlesex
Rockport,-,1,Total Votes Cast,1296,State Senate,First Essex and Middlesex
Rockport,-,2,Ann-Margaret Ferrante,1191,State Representative,Fifth Essex
Rockport,-,2,"Steven G. Leblanc, Jr",473,State Representative,Fifth Essex
Rockport,-,2,All Others,7,State Representative,Fifth Essex
Rockport,-,2,Blanks,117,State Representative,Fifth Essex
Rockport,-,2,Total Votes Cast,1788,State Representative,Fifth Essex
Rockport,-,2,Bruce E. Tarr,1381,State Senate,First Essex and Middlesex
Rockport,-,2,All Others,27,State Senate,First Essex and Middlesex
Rockport,-,2,Blanks,380,State Senate,First Essex and Middlesex
Rockport,-,2,Total Votes Cast,1788,State Senate,First Essex and Middlesex
Rockport,-,3,Ann-Margaret Ferrante,1471,State Representative,Fifth Essex
Rockport,-,3,"Steven G. Leblanc, Jr",516,State Representative,Fifth Essex
Rockport,-,3,All Others,2,State Representative,Fifth Essex
Rockport,-,3,Blanks,159,State Representative,Fifth Essex
Rockport,-,3,Total Votes Cast,2148,State Representative,Fifth Essex
Rockport,-,3,Bruce E. Tarr,1683,State Senate,First Essex and Middlesex
Rockport,-,3,All Others,19,State Senate,First Essex and Middlesex
Rockport,-,3,Blanks,446,State Senate,First Essex and Middlesex
Rockport,-,3,Total Votes Cast,2148,State Senate,First Essex and Middlesex
Rowe,-,1,Natalie M. Blais,181,State Representative,First Franklin
Rowe,-,1,All Others,0,State Representative,First Franklin
Rowe,-,1,Blanks,84,State Representative,First Franklin
Rowe,-,1,Total Votes Cast,265,State Representative,First Franklin
Rowe,-,1,Paul W. Mark,150,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Rowe,-,1,David A. Rosa,104,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Rowe,-,1,All Others,0,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Rowe,-,1,Blanks,11,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Rowe,-,1,Total Votes Cast,265,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Rowley,-,1,Kristin E. Kassner,1815,State Representative,Second Essex
Rowley,-,1,Mark T. Tashjian,2081,State Representative,Second Essex
Rowley,-,1,All Others,5,State Representative,Second Essex
Rowley,-,1,Blanks,219,State Representative,Second Essex
Rowley,-,1,Total Votes Cast,4120,State Representative,Second Essex
Rowley,-,1,Bruce E. Tarr,3270,State Senate,First Essex and Middlesex
Rowley,-,1,All Others,40,State Senate,First Essex and Middlesex
Rowley,-,1,Blanks,810,State Senate,First Essex and Middlesex
Rowley,-,1,Total Votes Cast,4120,State Senate,First Essex and Middlesex
Royalston,-,1,Susannah M. Whipps,508,State Representative,Second Franklin
Royalston,-,1,Jeffrey L. Raymond,271,State Representative,Second Franklin
Royalston,-,1,All Others,0,State Representative,Second Franklin
Royalston,-,1,Blanks,35,State Representative,Second Franklin
Royalston,-,1,Total Votes Cast,814,State Representative,Second Franklin
Royalston,-,1,Jo Comerford,566,State Senate,"Hampshire, Franklin and Worcester"
Royalston,-,1,All Others,8,State Senate,"Hampshire, Franklin and Worcester"
Royalston,-,1,Blanks,240,State Senate,"Hampshire, Franklin and Worcester"
Royalston,-,1,Total Votes Cast,814,State Senate,"Hampshire, Franklin and Worcester"
Russell,-,1,Nicholas A. Boldyga,728,State Representative,Third Hampden
Russell,-,1,All Others,176,State Representative,Third Hampden
Russell,-,1,Blanks,7,State Representative,Third Hampden
Russell,-,1,Total Votes Cast,911,State Representative,Third Hampden
Russell,-,1,John C. Velis,700,State Senate,Hampden and Hampshire
Russell,-,1,All Others,194,State Senate,Hampden and Hampshire
Russell,-,1,Blanks,17,State Senate,Hampden and Hampshire
Russell,-,1,Total Votes Cast,911,State Senate,Hampden and Hampshire
Rutland,-,1,Kimberly N. Ferguson,1347,State Representative,First Worcester
Rutland,-,1,Anthony L. Ferrante,513,State Representative,First Worcester
Rutland,-,1,All Others,3,State Representative,First Worcester
Rutland,-,1,Blanks,210,State Representative,First Worcester
Rutland,-,1,Total Votes Cast,2073,State Representative,First Worcester
Rutland,-,1,Peter J. Durant,1168,State Senate,Worcester & Hampshire
Rutland,-,1,Sheila H. Dibb,825,State Senate,Worcester & Hampshire
Rutland,-,1,All Others,1,State Senate,Worcester & Hampshire
Rutland,-,1,Blanks,79,State Senate,Worcester & Hampshire
Rutland,-,1,Total Votes Cast,2073,State Senate,Worcester & Hampshire
Rutland,-,2,Kimberly N. Ferguson,1221,State Representative,First Worcester
Rutland,-,2,Anthony L. Ferrante,437,State Representative,First Worcester
Rutland,-,2,All Others,9,State Representative,First Worcester
Rutland,-,2,Blanks,130,State Representative,First Worcester
Rutland,-,2,Total Votes Cast,1797,State Representative,First Worcester
Rutland,-,2,Peter J. Durant,1019,State Senate,Worcester & Hampshire
Rutland,-,2,Sheila H. Dibb,728,State Senate,Worcester & Hampshire
Rutland,-,2,All Others,2,State Senate,Worcester & Hampshire
Rutland,-,2,Blanks,48,State Senate,Worcester & Hampshire
Rutland,-,2,Total Votes Cast,1797,State Senate,Worcester & Hampshire
Rutland,-,3,Kimberly N. Ferguson,1363,State Representative,First Worcester
Rutland,-,3,Anthony L. Ferrante,535,State Representative,First Worcester
Rutland,-,3,All Others,6,State Representative,First Worcester
Rutland,-,3,Blanks,195,State Representative,First Worcester
Rutland,-,3,Total Votes Cast,2099,State Representative,First Worcester
Rutland,-,3,Peter J. Durant,1061,State Senate,Worcester & Hampshire
Rutland,-,3,Sheila H. Dibb,966,State Senate,Worcester & Hampshire
Rutland,-,3,All Others,2,State Senate,Worcester & Hampshire
Rutland,-,3,Blanks,70,State Senate,Worcester & Hampshire
Rutland,-,3,Total Votes Cast,2099,State Senate,Worcester & Hampshire
S. Hadley,-,A,Homar Gomez,1448,State Representative,Second Hampshire
S. Hadley,-,A,All Others,11,State Representative,Second Hampshire
S. Hadley,-,A,Blanks,476,State Representative,Second Hampshire
S. Hadley,-,A,Total Votes Cast,1935,State Representative,Second Hampshire
S. Hadley,-,A,Jacob R. Oliveira,1480,State Senate,"Hampden, Hampshire & Worcester"
S. Hadley,-,A,All Others,6,State Senate,"Hampden, Hampshire & Worcester"
S. Hadley,-,A,Blanks,449,State Senate,"Hampden, Hampshire & Worcester"
S. Hadley,-,A,Total Votes Cast,1935,State Senate,"Hampden, Hampshire & Worcester"
S. Hadley,-,B,Homar Gomez,1546,State Representative,Second Hampshire
S. Hadley,-,B,All Others,13,State Representative,Second Hampshire
S. Hadley,-,B,Blanks,641,State Representative,Second Hampshire
S. Hadley,-,B,Total Votes Cast,2200,State Representative,Second Hampshire
S. Hadley,-,B,Jacob R. Oliveira,1599,State Senate,"Hampden, Hampshire & Worcester"
S. Hadley,-,B,All Others,14,State Senate,"Hampden, Hampshire & Worcester"
S. Hadley,-,B,Blanks,587,State Senate,"Hampden, Hampshire & Worcester"
S. Hadley,-,B,Total Votes Cast,2200,State Senate,"Hampden, Hampshire & Worcester"
S. Hadley,-,C,Homar Gomez,1625,State Representative,Second Hampshire
S. Hadley,-,C,All Others,7,State Representative,Second Hampshire
S. Hadley,-,C,Blanks,684,State Representative,Second Hampshire
S. Hadley,-,C,Total Votes Cast,2316,State Representative,Second Hampshire
S. Hadley,-,C,Jacob R. Oliveira,1684,State Senate,"Hampden, Hampshire & Worcester"
S. Hadley,-,C,All Others,8,State Senate,"Hampden, Hampshire & Worcester"
S. Hadley,-,C,Blanks,624,State Senate,"Hampden, Hampshire & Worcester"
S. Hadley,-,C,Total Votes Cast,2316,State Senate,"Hampden, Hampshire & Worcester"
S. Hadley,-,D,Homar Gomez,934,State Representative,Second Hampshire
S. Hadley,-,D,All Others,4,State Representative,Second Hampshire
S. Hadley,-,D,Blanks,356,State Representative,Second Hampshire
S. Hadley,-,D,Total Votes Cast,1294,State Representative,Second Hampshire
S. Hadley,-,D,Jacob R. Oliveira,964,State Senate,"Hampden, Hampshire & Worcester"
S. Hadley,-,D,All Others,6,State Senate,"Hampden, Hampshire & Worcester"
S. Hadley,-,D,Blanks,324,State Senate,"Hampden, Hampshire & Worcester"
S. Hadley,-,D,Total Votes Cast,1294,State Senate,"Hampden, Hampshire & Worcester"
S. Hadley,-,E,Homar Gomez,1608,State Representative,Second Hampshire
S. Hadley,-,E,All Others,16,State Representative,Second Hampshire
S. Hadley,-,E,Blanks,634,State Representative,Second Hampshire
S. Hadley,-,E,Total Votes Cast,2258,State Representative,Second Hampshire
S. Hadley,-,E,Jacob R. Oliveira,1652,State Senate,"Hampden, Hampshire & Worcester"
S. Hadley,-,E,All Others,17,State Senate,"Hampden, Hampshire & Worcester"
S. Hadley,-,E,Blanks,589,State Senate,"Hampden, Hampshire & Worcester"
S. Hadley,-,E,Total Votes Cast,2258,State Senate,"Hampden, Hampshire & Worcester"
Salem,1,1,Manny Cruz,1567,State Representative,Seventh Essex
Salem,1,1,All Others,5,State Representative,Seventh Essex
Salem,1,1,Blanks,414,State Representative,Seventh Essex
Salem,1,1,Total Votes Cast,1986,State Representative,Seventh Essex
Salem,1,1,Joan B. Lovely,1557,State Senate,Second Essex
Salem,1,1,Damian Mitchell Anketell,315,State Senate,Second Essex
Salem,1,1,All Others,2,State Senate,Second Essex
Salem,1,1,Blanks,112,State Senate,Second Essex
Salem,1,1,Total Votes Cast,1986,State Senate,Second Essex
Salem,1,2,Manny Cruz,734,State Representative,Seventh Essex
Salem,1,2,All Others,3,State Representative,Seventh Essex
Salem,1,2,Blanks,159,State Representative,Seventh Essex
Salem,1,2,Total Votes Cast,896,State Representative,Seventh Essex
Salem,1,2,Joan B. Lovely,642,State Senate,Second Essex
Salem,1,2,Damian Mitchell Anketell,155,State Senate,Second Essex
